Unnamed: 0,project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,address,city,state,zip_code,latitude,longitude
5959,11581,9880.0,9876.0,581,Penn Township Public Works ,,,2239.0,"Harvey, Kozey and Schuster",2021-04-28 21:31:19.477147,2021-04-28 21:31:23.179239,2.0,5,False,True,1,15.0,3380.0,0.07,,1,2400.0,16666.666666666668,1,80.0,80.0,40.0,200.0,13520000.0,59.1715976331361,4000.0,2,2,2176.72,3438.981,,18005.116625,4.89,19.10002068648084,,,,,,
5961,11583,9905.0,9901.0,321,Utah Pro Scooters Sandy,,,,Walter-O'Reilly,2021-04-28 21:31:26.450794,2021-04-28 21:31:31.180575,2.0,5,False,True,5,30.0,8760.0,,,5,8340.0,21200.0,5,23.0,47.0,33.0,73.0,1462248.0,94.73910158841663,419.0,6,11,0.0,0.0,,930.9970834143496,,0.0,,,,,,
5962,11584,9894.0,9890.0,321,Wasatch Musician,,,,Walter-O'Reilly,2021-04-28 21:31:28.458019,2021-04-28 21:31:38.971508,2.0,5,False,True,7,462.0,6570.0,,,7,221760.0,17285.714285714286,7,151.0,321.0,191.0,445.0,7718728.0,417.58263386747086,2449.0,35,62,0.0,0.0,,2310.0,,0.0,,,,,,
5963,11585,10008.0,10004.0,211,Ravenscroft Beauty College,56.0,Schools (Technical/Vocational),2222.0,Ruecker-Jacobs,2021-04-28 21:31:30.201514,2021-04-28 21:31:47.266852,2.0,5,False,True,9,792.0,3800.0,0.07,,9,854172.0,18666.666666666668,9,3184.0,3184.0,806.0,2153.0,63886170.0,1515.1702786377716,19779.0,70,70,5253.32045,8518.32045,290.0,12711.975,1.48,67.0102045512204,,,,,,
5964,11585,10009.0,10005.0,211,Ravenscroft Beauty College,56.0,Schools (Technical/Vocational),2222.0,Ruecker-Jacobs,2021-04-28 21:31:31.046347,2021-04-28 21:31:47.283445,2.0,5,False,True,8,792.0,3800.0,0.07,,8,759264.0,18666.666666666668,8,3174.0,3174.0,796.0,2299.0,68085170.0,1182.3529411764705,21079.0,69,69,4776.24945,8041.24945,,10027.475,1.24,80.1921665224795,,,,,,
5965,11589,9892.0,9888.0,557,The Stafford,,,2357.0,Schoen-Kutch,2021-04-28 21:31:44.063841,2021-04-28 21:31:45.62571,2.0,5,False,True,6,1664.0,4307.5,0.15,,6,600288.0,15250.0,6,1501.0,1501.0,401.0,1223.6,58966432.0,1561.92564632112,8508.8,70,70,8618.098799999998,9260.6448,,20676.6,2.18,44.78804445605177,,,,,,
5966,11589,9903.0,9899.0,557,The Stafford,,,2357.0,Schoen-Kutch,2021-04-28 21:31:48.61982,2021-04-28 21:31:50.024172,2.0,5,False,True,6,1664.0,4307.5,0.15,,6,600288.0,15250.0,6,756.0,756.0,401.0,1219.6,59246152.0,1547.9930333712343,8452.8,70,70,2221.3698,2499.9378,,11268.205999999998,4.24,22.18576586193047,,,,,,
5967,11589,9904.0,9900.0,557,The Stafford,,,2357.0,Schoen-Kutch,2021-04-28 21:31:44.069789,2021-04-28 21:31:45.522964,2.0,5,False,True,6,1664.0,4307.5,0.15,,6,600288.0,15250.0,6,745.0,745.0,401.0,1219.6,61667032.0,1547.993033371235,8452.8,70,70,6354.7710000000025,6718.7490000000025,,9726.1,1.43,69.07957968764461,,,,,,
5968,11589,10188.0,10184.0,557,The Stafford,,,2357.0,Schoen-Kutch,2021-04-28 21:31:45.745625,2021-04-28 21:31:56.856271,2.0,5,False,True,6,1664.0,4307.5,0.15,,6,600288.0,15250.0,6,423.0,423.0,219.0,986.8,46233896.0,792.3783482747152,6612.4,37,37,4780.806,5144.783999999999,5635.0,17459.5,3.25,29.466960680431853,,,,,,
5969,11589,10189.0,10185.0,557,The Stafford,,,2357.0,Schoen-Kutch,2021-04-28 21:31:45.642443,2021-04-28 21:31:56.727217,2.0,5,False,True,6,1664.0,4307.5,0.15,,6,600288.0,15250.0,6,383.0,383.0,210.0,813.8,35784716.0,770.610856286854,5508.4,34,34,1997.1528,2275.7208,64.57,14095.436000000003,5.67,16.14508980069861,,,,,,
5970,11591,9891.0,9887.0,575,Sprung - Triton Investment,,,,Tillman-McGlynn,2021-04-28 21:31:47.423229,2021-04-28 21:31:49.015978,2.0,5,False,True,1,1.0,,,,1,232.0,10000.0,1,6.0,6.0,6.0,110.0,0.0,0.0,660.0,1,1,0.0,0.0,,1230.0,,0.0,,,,,,
5971,11593,9973.0,9969.0,321,AJ Motion Sports - East Sandy,,,,Walter-O'Reilly,2021-04-28 21:31:47.436785,2021-04-28 21:31:52.28795,2.0,5,False,True,4,72.0,8760.0,,,4,25992.0,20000.0,4,144.0,409.0,143.0,118.0,8932640.0,62.320502489720866,1856.0,8,17,0.0,0.0,,2924.0,,0.0,,,,,,
5972,11594,9925.0,9921.0,321,Havoline Xpress Lube East Sandy,,,,Walter-O'Reilly,2021-04-28 21:31:49.110368,2021-04-28 21:31:57.654434,2.0,5,False,True,7,351.0,6570.0,,,7,221403.0,13555.555555555557,7,215.0,504.0,214.0,428.0,11811320.0,376.8136499959471,3010.0,30,64,0.0,0.0,,5279.996895615062,,0.0,,,,,,
5973,11595,9897.0,9893.0,560,dicex -santo tomas ,62.0,Warehouse (Not Refrigerated),,Kiehn and Sons,2021-04-28 21:31:50.135509,2021-04-28 21:31:53.934498,2.0,5,False,True,5,60.0,4784.0,0.085,,5,118320.0,14000.0,5,84.0,162.0,162.0,577.0,30025224.0,65.42827973455844,4634.0,5,8,5627.60724,5627.60724,4452.0,13129.965,2.27,42.86079391681547,,,,,,
5974,11596,9896.0,9892.0,318,Big Tex Trailers Mt. Pleasant - Copy 1,34.0,Manufacturing Facility,2251.0,Abernathy Inc,2021-02-26 17:07:35.302135,2021-02-26 17:07:44.733322,2.0,5,False,True,11,44.0,4693.5,0.115,,11,118008.0,29090.90909090909,11,800.0,800.0,800.0,1005.0,395357744.0,103.89363281975125,74112.0,11,11,73573.65281,73573.65281,,233070.85500000004,3.05,31.567075518730125,,,,,,
5976,11602,9902.0,9898.0,118,Flightcraft,,,,"Batz, Keebler and Schiller",2021-04-28 21:31:56.834861,2021-04-28 21:31:58.922947,2.0,5,False,True,1,1.0,4182.0,0.1,,1,464.0,10000.0,1,43.0,43.0,43.0,200.0,35965200.0,16.73840267814443,8600.0,1,1,4747.4064,4747.4064,5375.0,5795.110000000002,1.21,81.92090227795502,,,,,,
5977,11605,9910.0,9906.0,883,Harry S. Truman Library,,,,Metz-Moore,2021-04-28 21:31:57.199056,2021-04-28 21:31:59.319477,2.0,5,False,True,1,1.0,4280.0,0.1,,1,453.0,10000.0,1,52.0,52.0,52.0,150.0,33384000.0,11.682242990654204,7800.0,1,1,6743.568,6743.568,,12220.0,1.78,55.184680851063824,,,,,,
5978,11606,9912.0,9908.0,677,Community Health North Parking Garage,42.0,Parking Garages,,"Kris, Gibson and Bins",2021-04-28 21:31:57.773697,2021-04-28 21:32:00.158941,2.0,5,False,True,1,1.0,4368.0,0.1,,1,94.0,20000.0,1,111.0,111.0,111.0,31.0,15030288.0,22.893772893772894,3441.0,1,1,3054.5424,3054.5424,,19735.8,6.46,15.477165354330706,,,,,,
5979,11608,9978.0,9974.0,552,Commodore Ballroom,,,,"Reynolds, Pfeffer and Gottlieb",2021-04-28 21:31:58.611549,2021-04-28 21:32:13.817483,2.0,5,False,True,13,272.0,4380.0,0.095,,13,261664.0,4176.470588235295,13,2275.0,2275.0,1191.0,1005.0,96421320.0,799.0867579908678,22014.0,48,48,10585.79205,10585.79205,,57004.36,4.99,18.57014454683817,,,,,,
5986,11618,9923.0,9919.0,739,A.PECO Template 3.01.2021,34.0,Manufacturing Facility,,Cronin-Kilback,2021-03-01 22:18:28.267924,2021-03-01 22:18:32.546141,2.0,5,False,True,1,192.0,2547.0,0.15786227,,1,26120.0,20875.0,1,0.0,0.0,,,,,,1,1,0.0,0.0,,0.0,,,,,,,,
5987,11621,9956.0,9952.0,118,Best Western Vancouver,32.0,Lodging (Hotels/Motels),,"Batz, Keebler and Schiller",2021-04-28 21:32:07.560296,2021-04-28 21:32:09.538882,2.0,5,False,True,1,3.0,4368.0,0.1,,1,375.0,10000.0,1,28.0,28.0,28.0,60.0,7338240.0,11.446886446886447,1680.0,1,1,794.9760000000001,794.9760000000001,1680.0,8053.964,8.71,9.870617747980996,,,,,,
5989,11623,10224.0,10220.0,211,Tom Cherry Muffler,1.0,Auto Related,2222.0,Ruecker-Jacobs,2021-04-28 21:32:07.590799,2021-04-28 21:32:19.354132,2.0,5,False,True,5,240.0,2388.75,0.07,,5,225700.0,17541.666666666668,5,448.0,448.0,226.0,4301.0,23256870.0,3148.508634222922,9736.0,94,94,989.7307875,1879.7307875,298.9,6322.3,3.24,29.73175565063347,,,,,,
5990,11624,10044.0,10040.0,318,Piedmont High School ,54.0,Schools (Jr./Sr. High),2251.0,Abernathy Inc,2021-04-28 21:32:13.949698,2021-04-28 21:32:53.214897,2.0,5,False,True,11,3600.0,3259.0,0.08,,11,4451040.0,18000.0,11,41982.0,41982.0,2102.0,8894.0,237540064.0,4153.452466690688,84344.0,242,242,17123.39916,25067.6718408345,,115636.35726,4.35,21.678019296709298,,,,,,
5991,11628,9929.0,9925.0,568,709 E Ordnance Ste 501,40.0,Office (General Office Types),2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:32:17.450565,2021-04-28 21:32:26.754316,2.0,5,False,True,3,57.0,3744.0,0.14,,3,12369.0,13666.666666666668,3,1032.0,1012.0,84.0,748.0,13568256.0,253.73931623931637,3624.0,20,19,2598.78528,2598.78528,,6009.879999999999,2.25,43.24188303260632,,,,,,
5992,11629,9931.0,9927.0,276,Sequoyah Creek Apartments Exterior & Halls,37.0,Multi-Family (Common Areas),2239.0,Maggio Inc,2021-04-28 21:32:19.500793,2021-04-28 21:32:23.91279,2.0,5,False,True,4,84.0,4417.333333333333,0.08,,4,51240.0,10000.0,4,218.0,218.0,65.0,290.0,19083360.0,135.6060731060731,2510.0,7,7,2127.552,2127.552,3470.0,7815.0,3.5,27.223953934740887,,,,,,
5993,11630,9933.0,9929.0,557,Terraces Extras,,,2357.0,Schoen-Kutch,2021-04-28 21:32:24.020476,2021-04-28 21:32:34.960672,2.0,5,False,True,6,420.0,2250.0,0.09,,6,201240.0,15857.142857142857,6,190.0,190.0,76.0,623.0,1704200.0,1388.6752136752139,1253.5,32,32,222.939,222.939,,3396.0,,6.564752650176679,,,,,,
5994,11630,9984.0,9980.0,557,Terraces Extras,,,2357.0,Schoen-Kutch,2021-04-28 21:32:26.9112,2021-04-28 21:32:35.847456,2.0,5,False,True,6,420.0,2250.0,0.09,,6,201240.0,15857.142857142857,6,31.0,31.0,50.0,570.5,1290500.0,1324.7863247863252,949.0,30,30,188.24400000000003,188.24400000000003,,449.6,2.32,41.869217081850536,,,,,,
5995,11635,10182.0,10178.0,581,International Timber and Veneer,,,2239.0,"Harvey, Kozey and Schuster",2021-04-28 21:32:35.073588,2021-04-28 21:32:45.574645,2.0,5,False,True,8,675.0,3156.0,0.08,,8,880920.0,20066.666666666668,8,1511.0,1885.0,683.0,982.0,72814320.0,651.9697622638798,32878.0,27,54,9036.82824,12558.68169,,94111.316175,6.76,13.34449692175926,,,,,,
5996,11636,9940.0,9936.0,623,Pleasant Ambulance,,,,"Haag, Wilderman and Blick",2021-04-28 21:32:37.924957,2021-04-28 21:32:39.771124,2.0,5,False,True,1,1.0,6000.0,0.075,,1,204.0,20000.0,1,12.0,12.0,12.0,104.0,7488000.0,16.666666666666668,1248.0,1,1,540.0,540.0,,2060.0,3.62,26.21359223300971,,,,,,
5997,11639,9944.0,9940.0,118,Stereo King,,,,"Batz, Keebler and Schiller",2021-04-28 21:32:47.902009,2021-04-28 21:32:50.32055,2.0,5,False,True,3,3.0,3417.0,0.1,,3,1107.0,10333.33333333333,3,48.0,48.0,48.0,99.0,3341826.0,52.67778753292361,978.0,3,3,1073.9631,1073.9631,771.0,2237.794,2.04,47.9920448441635,,,,,,
5998,11642,9946.0,9942.0,321,Carribean Nails & Spa,,,,Walter-O'Reilly,2021-04-28 21:32:48.455258,2021-04-28 21:32:53.026318,2.0,5,False,True,4,56.0,8760.0,,,4,18536.0,15250.0,4,51.0,145.0,53.0,82.0,2165572.0,86.50931394686432,634.0,7,17,0.0,0.0,,1094.0,,0.0,,,,,,
5999,11643,9947.0,9943.0,321,Goodman Chiropractic,,,,Walter-O'Reilly,2021-04-28 21:32:50.420881,2021-04-28 21:32:56.573368,2.0,5,False,True,4,88.0,8760.0,,,4,21472.0,10500.0,4,104.0,301.0,49.0,111.0,1836288.0,165.96417281348792,555.0,10,25,0.0,0.0,,1206.0,,0.0,,,,,,
6000,11646,9945.0,9941.0,570,Bethune-Cookman University - LED Pole Light Upgrade,43.0,Parking Lots,2254.0,Abbott-Kautzer,2021-04-28 21:32:53.117238,2021-04-28 21:32:56.433171,2.0,5,False,True,4,20.0,4453.0,0.1,0.09,4,36416.0,20000.0,4,278.0,278.0,192.0,631.0,107379642.0,44.913541432741965,26004.0,6,6,27316.88397,35621.09217,,158685.0,4.2,22.447674430475463,,,,,,
6001,11648,9957.0,9953.0,557,Pathways BCS-2694,,,2357.0,Schoen-Kutch,2021-04-28 21:32:53.368296,2021-04-28 21:33:23.746435,2.0,5,False,True,9,2646.0,4713.333333333332,0.11,,9,1058400.0,18944.44444444444,9,7755.0,7755.0,1665.0,3234.5,196742220.0,3261.6438356164385,25071.5,219,219,13884.717000000004,15480.941666666673,,41563.55,2.6,37.24643748348415,,,,,,
6002,11648,10124.0,10120.0,557,Pathways BCS-2694,,,2357.0,Schoen-Kutch,2021-04-28 21:32:53.35684,2021-04-28 21:33:23.462404,2.0,5,False,True,9,2646.0,4713.333333333332,0.11,,9,1058400.0,18944.44444444444,9,2153.0,2153.0,1653.0,3066.5,194534700.0,3215.9817351598176,24819.5,211,211,6785.875799999999,7314.110466666666,,14761.88,1.98,49.54728304705544,,,,,,
6003,11648,10125.0,10121.0,557,Pathways BCS-2694,,,2357.0,Schoen-Kutch,2021-04-28 21:32:56.708306,2021-04-28 21:33:23.297178,2.0,5,False,True,9,2646.0,4713.333333333332,0.11,,9,1058400.0,18944.44444444444,9,807.0,807.0,1665.0,3234.5,196742220.0,3261.643835616438,25071.5,219,219,505.89,658.46,,6040.4,8.06,10.90093371299914,,,,,,
6004,11648,10126.0,10122.0,557,Pathways BCS-2694,,,2357.0,Schoen-Kutch,2021-04-28 21:32:56.538299,2021-04-28 21:33:23.439522,2.0,5,False,True,10,2646.0,4713.333333333332,0.11,,10,1176000.0,18944.44444444444,10,3461.0,3461.0,1242.0,2728.5,152845860.0,3061.8721461187206,19758.5,178,178,6978.391200000001,7893.8112,,31384.070000000014,3.77,25.152286494390296,,,,,,
6005,11648,10135.0,10131.0,557,Pathways BCS-2694,,,2357.0,Schoen-Kutch,2021-04-28 21:33:23.408224,2021-04-28 21:33:48.654339,2.0,5,False,True,10,2646.0,4713.333333333332,0.11,,10,1176000.0,18944.44444444444,10,6109.0,6109.0,1230.0,2560.5,150638340.0,3016.2100456621,19506.5,170,170,14274.975000000004,15871.199666666673,,50793.07,3.08,31.246781631168727,,,,,,
6006,11648,10178.0,10174.0,557,Pathways BCS-2694,,,2357.0,Schoen-Kutch,2021-04-28 21:33:23.598327,2021-04-28 21:33:48.559591,2.0,5,False,True,9,2646.0,4713.333333333332,0.11,,9,1058400.0,18944.44444444444,9,2153.0,2153.0,1645.0,3056.5,193833900.0,3210.2739726027394,24739.5,210,210,6878.3813999999975,7406.61606666667,,16712.52,2.2,44.317769352956155,,,,,,
6007,11649,9954.0,9950.0,1039,Tyson Foods - Saint Joseph Plant,,,2251.0,"Gibson, Wunsch and Brekke",2021-04-28 21:33:23.62665,2021-04-28 21:33:27.144591,2.0,5,False,True,1,36.0,8760.0,0.065,,1,2508.0,18333.33333333333,1,170.0,170.0,34.0,180.0,10722240.0,45.662100456621005,1224.0,5,5,1161.5759999999998,1399.848,1000.0,2439.6014999999993,1.73,57.380190986109845,,,,,,
6008,11650,9948.0,9944.0,1040,Pleasant point Ambulance Fixture LED proposal,,,,D'Amore-Conroy,2021-04-28 21:33:27.091955,2021-04-28 21:33:28.849546,2.0,5,False,True,1,1.0,6000.0,0.075,,1,204.0,20000.0,1,12.0,12.0,12.0,104.0,7488000.0,16.666666666666668,1248.0,1,1,540.0,547.2,,2060.0,3.58,26.56310679611651,,,,,,
6009,11652,9970.0,9966.0,568,1533 cabin branch exterior ,,,2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:33:33.22112,2021-04-28 21:33:37.064155,2.0,5,False,True,4,6.0,4368.0,0.14,,4,7808.0,13333.333333333332,4,36.0,36.0,36.0,1223.0,30427488.0,114.46886446886448,6966.0,10,10,5316.55488,5316.55488,,2111.13,0.4,251.83455684870185,,,,,,
6010,11653,9968.0,9964.0,568,1535 Cabin Branch exterior,43.0,Parking Lots,2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:33:29.339141,2021-04-28 21:33:32.040217,2.0,5,False,True,2,4.0,4368.0,0.14,,2,4730.0,10000.0,2,38.0,38.0,38.0,840.0,29615040.0,57.23443223443224,6780.0,5,5,8746.57056,8746.57056,,2220.974,0.25,393.8168821426997,,,,,,
6011,11654,9967.0,9963.0,568,1555 cabin branch exterior ,,,2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:33:34.487621,2021-04-28 21:33:38.922893,2.0,5,False,True,6,7.0,4368.0,0.14,,6,17670.0,10000.0,6,49.0,49.0,49.0,1368.0,43020432.0,103.02197802197806,9849.0,9,9,6721.827840000001,6721.827840000001,,2555.736000000001,0.38,263.00947515705843,,,,,,
6012,11655,9966.0,9962.0,568,1575 cabin branch exterior ,43.0,Parking Lots,2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:33:29.365224,2021-04-28 21:33:32.950061,2.0,5,False,True,4,5.0,4368.0,0.14,,4,9000.0,6400.0,4,59.0,59.0,59.0,988.0,43085952.0,80.12820512820514,9864.0,7,7,6825.78624,6825.78624,,2997.5919999999987,0.44,227.70898240988114,,,,,,
6013,11656,9960.0,9956.0,568,1599 cabin branch exterior ,43.0,Parking Lots,2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:33:32.152423,2021-04-28 21:33:34.371202,2.0,5,False,True,1,2.0,4368.0,0.14,,1,743.0,10000.0,1,26.0,26.0,26.0,240.0,6814080.0,45.78754578754579,1560.0,4,4,2027.80032,2027.80032,,1264.41,0.62,160.3752200631124,,,,,,
6014,11657,9959.0,9955.0,568,7401 Forbes Blvd SSA,40.0,Office (General Office Types),2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:33:37.174556,2021-04-28 21:33:51.666137,2.0,5,False,True,4,140.0,3744.0,0.14,,4,40768.0,12400.0,4,3744.0,3744.0,336.0,2065.0,47264256.0,747.8632478632477,12624.0,56,56,3305.35296,3305.35296,,10504.232,3.05,31.4668693532283,,,,,,
6015,11658,9961.0,9957.0,1038,Trial test,40.0,Office (General Office Types),,Labadie-Fay,2021-04-28 21:33:39.046838,2021-04-28 21:33:43.897298,2.0,5,False,True,1,40.0,8760.0,0.1,,1,2040.0,10500.0,1,192.0,192.0,32.0,150.0,2163200.0,110.9467455621302,800.0,6,6,320.1536,320.1536,,1487.01568,4.35,21.529941096518897,,,,,,
6016,11659,9963.0,9959.0,1038,Sherwood Ford - The Giant,,,,Labadie-Fay,2021-04-28 21:33:43.99511,2021-04-28 21:33:46.717623,2.0,5,False,True,3,12.0,3900.0,0.12,,3,14844.0,13333.33333333333,3,312.0,312.0,312.0,383.0,180515088.0,44.955044955044954,44991.0,3,3,42542.77248,42542.77248,,109903.62,2.51,38.70916397476262,,,,,,
6017,11661,10042.0,10038.0,276,Goodyear Tire & Rubber Company ,,,2239.0,Maggio Inc,2021-04-28 21:33:46.852511,2021-04-28 21:33:56.192904,2.0,5,False,True,9,312.0,3298.0,0.085,,9,447642.0,16000.0,9,331.0,331.0,126.0,1503.5,21667100.0,459.6153846153846,8333.5,28,28,2476.4155,2476.4155,2200.0,10750.0,4.09,23.03642325581395,,,,,,
6018,11669,9965.0,9961.0,726,Siemens-Pecan Park,,,,Schmidt LLC,2021-04-28 21:33:48.735947,2021-04-28 21:33:50.617586,2.0,5,False,True,1,1.0,2500.0,0.085,,1,32.0,20000.0,1,170.0,170.0,170.0,16.0,6800000.0,20.0,2720.0,1,1,578.0,578.0,1000.0,1574.5097500000006,2.64,36.70983936428466,,,,,,
6019,11674,9969.0,9965.0,416,Scott Process Systems ,,,2249.0,Hermiston Group,2021-04-28 21:33:48.805482,2021-04-28 21:33:52.308589,2.0,5,False,True,4,6.0,2857.0,0.13,,4,4956.0,13500.0,4,404.0,464.0,464.0,205.0,37455270.0,201.26006300315015,13110.0,7,11,12783.18938,12783.18938,,35510.34,2.69,35.99849897241197,,,,,,
6020,11676,9971.0,9967.0,568,717 N Hammonds Ferry Rd Ste C,40.0,Office (General Office Types),2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:33:50.721687,2021-04-28 21:33:54.777003,2.0,5,False,True,3,21.0,3744.0,0.14,,3,4767.0,20000.0,3,93.0,79.0,32.0,284.0,6065280.0,93.48290598290598,1620.0,8,7,1099.1635199999996,1099.1635199999996,,2839.5,2.51,38.7097559429477,,,,,,
6021,11677,9972.0,9968.0,623,Distribution Center - Amazon Tenant,,,,"Haag, Wilderman and Blick",2021-04-28 21:33:51.797797,2021-04-28 21:33:53.611583,2.0,5,False,True,1,1.0,8700.0,0.075,,1,351.0,20000.0,1,892.0,892.0,892.0,175.0,1358070000.0,13.79310344827586,156100.0,1,1,102437.28,103213.32,65000.0,72448.58863200001,0.7,142.46422456104472,,,,,,
6022,11677,9976.0,9972.0,623,Distribution Center - Amazon Tenant,,,,"Haag, Wilderman and Blick",2021-04-28 21:33:52.411378,2021-04-28 21:33:54.197554,2.0,5,False,True,1,1.0,8700.0,0.075,,1,351.0,20000.0,1,892.0,892.0,892.0,215.0,1668486000.0,13.79310344827586,191780.0,1,1,79156.08,79932.12,65000.0,49953.30218,0.62,160.01368580594604,,,,,,
6023,11679,10262.0,10258.0,318,Sherman ISD Old High School ,54.0,Schools (Jr./Sr. High),2251.0,Abernathy Inc,2021-04-28 21:33:53.711239,2021-04-28 21:38:01.172612,2.0,5,False,True,20,33201.0,3425.666666666666,0.0863,,20,105043680.0,15806.451612903225,20,1041046.0,1041046.0,21301.0,66618.0,1924668500.0,38373.21428571412,547243.0,2723,2723,127926.97760000016,176440.19979860872,,363891.74799999996,2.02,48.48700218357486,,,,,,
6024,11681,9974.0,9970.0,726,Harmony Wells Branch Middle School Gym,22.0,Gymnasium,,Schmidt LLC,2021-04-28 21:33:54.296013,2021-04-28 21:33:56.079042,2.0,5,False,True,1,2.0,1332.0,0.085,,1,864.0,20000.0,1,14.0,14.0,14.0,150.0,2797200.0,37.53753753753754,2100.0,1,1,396.27,396.27,,3969.94,8.63,9.981762948558416,,,,,,
6025,11683,9980.0,9976.0,276,Pelco Structural Shop High Bays,,,2239.0,Maggio Inc,2021-04-28 21:33:54.865308,2021-04-28 21:33:57.82192,2.0,5,False,True,1,4.0,5616.0,0.09,,1,1448.0,20000.0,1,1352.0,1352.0,338.0,600.0,284731200.0,35.61253561253561,50700.0,4,4,36217.80864,36217.80864,,88790.0,2.38,40.790414055636894,,,,,,
6026,11684,9981.0,9977.0,1038,Hot tub,,,,Labadie-Fay,2021-04-28 21:33:56.194149,2021-04-28 21:33:57.965754,2.0,5,False,True,1,1.0,2808.0,0.12,,1,464.0,10000.0,1,30.0,30.0,30.0,150.0,12636000.0,17.806267806267805,4500.0,1,1,3174.1632,3174.1632,,8250.0,2.52,38.47470545454546,,,,,,
6027,11685,9998.0,9994.0,321,Calendar,,,,Walter-O'Reilly,2021-04-28 21:33:56.308147,2021-04-28 21:33:58.459994,2.0,5,False,True,1,3.0,2600.0,,,1,225.0,20000.0,1,26.0,52.0,26.0,24.0,811200.0,38.46153846153846,312.0,2,4,0.0,0.0,,493.0,,0.0,,,,,,
6028,11686,9983.0,9979.0,321,Edge Powersports,,,,Walter-O'Reilly,2021-04-28 21:33:57.929218,2021-04-28 21:34:06.047675,2.0,5,False,True,3,330.0,6570.0,,,3,287460.0,13818.181818181818,3,402.0,1425.0,495.0,159.0,21799368.0,185.6419835871891,5753.0,16,53,0.0,0.0,,5544.0,,0.0,,,,,,
6029,11687,9987.0,9983.0,321,Indigo Tech Center Common Areas,,,,Walter-O'Reilly,2021-04-28 21:33:58.055976,2021-04-28 21:34:01.871357,2.0,5,False,True,3,72.0,4380.0,,,3,19062.0,17500.0,3,37.0,52.0,33.0,143.0,2167248.0,223.9140354508505,554.0,9,15,0.0,0.0,,2808.0,,0.0,,,,,,
6030,11688,10001.0,9997.0,321,TaxBit,,,,Walter-O'Reilly,2021-04-28 21:33:58.557756,2021-04-28 21:34:02.983811,2.0,5,False,True,5,35.0,3744.0,,,5,18235.0,18000.0,5,136.0,307.0,163.0,86.0,7450560.0,93.48290598290598,1990.0,7,22,0.0,0.0,,3670.0,,0.0,,,,,,
6031,11689,9991.0,9987.0,321,The OsmoLab ,,,,Walter-O'Reilly,2021-04-28 21:34:01.97637,2021-04-28 21:34:04.114806,2.0,5,False,True,1,4.0,8760.0,,,1,336.0,20000.0,1,26.0,78.0,39.0,24.0,1326240.0,27.07528392459899,468.0,2,6,0.0,0.0,,719.5,,0.0,,,,,,
6032,11690,9990.0,9986.0,321,WISE Home Solutions,,,,Walter-O'Reilly,2021-04-28 21:34:03.093555,2021-04-28 21:34:10.408276,2.0,5,False,True,5,216.0,8760.0,,,5,84240.0,16666.666666666668,5,288.0,440.0,147.0,320.0,7517264.0,227.32430898921945,2312.0,18,32,0.0,0.0,,4401.992500374981,,0.0,,,,,,
6033,11691,9995.0,9991.0,321,York Engineering,,,,Walter-O'Reilly,2021-04-28 21:34:04.212144,2021-04-28 21:34:07.589545,2.0,5,False,True,2,12.0,2600.0,,,2,1944.0,15000.0,2,8.0,8.0,59.0,74.0,2132000.0,86.53846153846153,820.0,5,13,0.0,0.0,,780.0,,0.0,,,,,,
6034,11692,9982.0,9978.0,568,46 Alco Pl,62.0,Warehouse (Not Refrigerated),2254.0,"Monahan, Roberts and Harvey",2021-04-28 21:34:06.159727,2021-04-28 21:34:09.563026,2.0,5,False,True,3,12.0,3744.0,0.14,,3,2604.0,13666.666666666668,3,55.0,39.0,19.0,188.0,3429504.0,66.77350427350427,916.0,7,5,993.80736,993.80736,,1655.63,1.64,60.02593333051467,,,,,,
6035,11694,10162.0,10158.0,1000,Test timber,40.0,Office (General Office Types),,Cremin and Sons,2021-04-28 21:34:07.701079,2021-04-28 21:34:16.730278,2.0,5,False,True,1,204.0,6570.0,0.1,,1,37536.0,10333.33333333333,1,272.0,272.0,34.0,200.0,2563600.0,132.62599469496018,850.0,8,8,652.6624000000003,767.2704000000003,,7851.980119999997,8.84,9.771680369460748,,,,,,
