project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,address,city,state,zip_code,latitude,longitude,existing_kwh,proposed_kwh,kwh_proposed_annual_savings
1798,2032.0,1997.0,193,Toyota Marina Del Rey,1.0,Auto Related,2251.0,Greenholt-Mraz,2020-03-22 03:05:09.166239,2020-03-22 03:05:11.483886,2.0,5,False,True,1,1.0,4380.0,0.12,,1,465.0,10000.0,1,82.0,82.0,82.0,150.0,53874000.0,11.415525114155251,12300.0,1,1,13576.248,13576.248,9050.8,15412.506,1.14,88.08592191302309,4636 Lincoln Boulevard,Marina Del Rey,CA,90292.0,33.982376,-118.44062,167009.4,53874.0,113135.4
1800,2035.0,2000.0,193,Marina Boat & RV Storage,65.0,Other,2251.0,Greenholt-Mraz,2020-03-22 03:05:03.222132,2020-03-22 03:05:05.777148,2.0,5,False,True,1,1.0,4380.0,0.12,,1,465.0,10000.0,1,17.0,17.0,17.0,150.0,11169000.0,11.415525114155251,2550.0,1,1,2814.588000000001,2814.588000000001,1876.4,2776.4999999999995,0.99,101.37179902755274,4500 Lincoln Boulevard,Marina Del Rey,CA,90292.0,33.982594,-118.44085,34623.9,11169.0,23454.9
1805,2040.0,2005.0,302,TCC Materials,34.0,Manufacturing Facility,,Donnelly-Feeney,2020-03-22 02:41:21.104151,2020-03-22 02:41:37.111582,2.0,5,False,True,10,150.0,4402.666666666665,0.1,,10,363780.0,22400.0,10,1533.0,7167.0,1773.0,808.0,139616256.0,310.57692307692304,33042.0,25,77,16362.952319999999,17721.742319999998,,41911.1,2.36,42.284125971401366,1351 Trout Brook Circle,St. Paul,MN,55117.0,44.98188,-93.09799,303245.7792,139616.256,163629.5232
1806,2038.0,2003.0,276,Golden Pub,52.0,Retail,2239.0,Maggio Inc,2020-03-22 00:45:01.882124,2020-03-22 00:45:15.72373,2.0,5,False,True,12,672.0,5141.5,0.075,,12,920640.0,22083.33333333333,12,931.0,931.0,336.0,930.0,67161276.0,234.66117216117215,12360.0,25,25,13121.362800000004,14688.2263209826,2100.0,23000.0,1.57,63.861853569489575,1849 W. 4th Street,Bartlesville,OK,74003.0,36.750507,-95.99978,242112.78,67161.276,174951.50400000002
1807,2039.0,2004.0,276,United Supermarket Exterior,,,2239.0,Maggio Inc,2020-03-22 00:45:15.997313,2020-03-22 00:45:19.077144,2.0,5,False,True,5,20.0,3996.0,0.075,,5,28840.0,15600.0,5,47.0,47.0,47.0,357.0,10613376.0,93.84384384384386,2656.0,5,5,3139.9569,3139.9569,960.0,9590.0,3.05,32.74199061522419,1849 W. 4th Street,Bartlesville,OK,74003.0,36.750507,-95.99978,52479.468,10613.376,41866.092
1812,2043.0,2008.0,276,IC Bus,,,2239.0,Maggio Inc,2020-03-22 00:32:54.850106,2020-03-22 00:33:07.916681,2.0,5,False,True,2,216.0,3996.0,0.07,,2,157464.0,11750.0,2,693.0,693.0,57.0,675.0,10969020.0,175.17517517517518,2745.0,14,14,24984.5904,24984.5904,,161050.0,6.45,15.513561254268865,,,,,,,564027.4079999999,207104.688,356922.7200000001
1817,2047.0,2012.0,128,Adesa Recondition Building Option I,,,,"Boyle, Tillman and Brown",2020-03-22 01:51:53.118389,2020-03-22 01:52:02.493622,2.0,5,False,True,1,126.0,3120.0,0.12,,1,17577.0,22000.0,1,248.0,248.0,62.0,444.0,21471840.0,96.15384615384615,6882.0,4,4,28257.84,28350.113999999998,29419.0,138991.62907954547,4.9,20.39699382455264,,,,,,,532334.4,296852.4,235482.0
1817,2803.0,2768.0,128,Adesa Recondition Building Option I,,,,"Boyle, Tillman and Brown",2020-03-22 01:52:02.775931,2020-03-22 01:52:11.816793,2.0,5,False,True,1,126.0,3120.0,0.12,,1,17577.0,22000.0,1,248.0,248.0,62.0,444.0,21471840.0,96.15384615384615,6882.0,4,4,28257.84,28350.113999999998,29419.0,93993.6834243981,3.32,30.16172254043308,,,,,,,532334.4,296852.4,235482.0
1830,2057.0,2022.0,276,Homeland Haskell Interior ,21.0,Food Stores,2239.0,Maggio Inc,2020-03-22 00:32:47.404843,2020-03-22 00:32:54.724968,2.0,5,False,True,9,270.0,3640.0,0.08,,9,187650.0,23111.111111111117,9,1109.0,1109.0,167.0,326.0,31569720.0,109.89010989010988,5818.0,15,15,5265.1872,5804.10093592631,,13500.0,2.33,42.993340266120825,,,,,,,97384.56,31569.72,65814.84
1832,2058.0,2023.0,276,Homeland 857 Haskell Exterior,21.0,Food Stores,2239.0,Maggio Inc,2020-03-22 00:32:35.335355,2020-03-22 00:32:38.863761,2.0,5,False,True,2,4.0,3996.0,0.08,,2,2084.0,5500.0,2,4.0,4.0,4.0,167.0,1334664.0,112.6126126126126,334.0,2,2,226.33344,226.33344,,3820.0,,5.924959162303665,,,,,,,4163.832,1334.664,2829.168000000001
1832,2063.0,2028.0,276,Homeland 857 Haskell Exterior,21.0,Food Stores,2239.0,Maggio Inc,2020-03-22 00:32:32.921736,2020-03-22 00:32:35.21703,2.0,5,False,True,2,4.0,3996.0,0.08,,2,2084.0,5500.0,2,4.0,4.0,4.0,117.0,935064.0,25.02502502502503,234.0,2,2,258.30144,258.30144,,1840.0,7.14,14.038121739130435,,,,,,,4163.832,935.064,3228.7680000000005
1833,2059.0,2024.0,344,Patterson Dodge- Marshall,1.0,Auto Related,,Carter-Rice,2020-03-22 03:03:56.853735,2020-03-22 03:03:58.170723,2.0,5,False,True,1,1.0,4380.0,0.0683,,1,1080.0,10000.0,1,46.0,46.0,46.0,300.0,60444000.0,0.0027397260273972607,13800.0,1,1,10733.645519999998,35748.44552,,40436.127175,,88.40719430247955,3435 East End Boulevard South,Marshall,TX,75670.0,32.513245,-94.35474,217598.4,60444.0,157154.4
1833,2059.0,2024.0,344,Patterson Dodge- Marshall,1.0,Auto Related,,Carter-Rice,2020-03-22 03:03:56.853735,2020-03-22 03:03:58.170723,2.0,5,False,True,1,1.0,4380.0,0.0683,,1,1080.0,10000.0,1,46.0,46.0,46.0,300.0,60444000.0,0.0027397260273972607,13800.0,1,1,10733.645519999998,35748.44552,,40436.127175,,88.40719430247955,"2341 Blue Smoke Ct. N, ",Ft Worth,TX,76105.0,32.741935999999995,-97.29486,217598.4,60444.0,157154.4
1835,2062.0,2027.0,302,Marksman Metals,34.0,Manufacturing Facility,,Donnelly-Feeney,2020-03-22 03:03:49.369147,2020-03-22 03:03:56.651456,2.0,5,False,True,5,210.0,3622.666666666666,0.1,,5,135450.0,24000.0,5,2521.0,16721.0,3197.0,240.0,255951696.0,248.5172829209526,54228.0,15,75,17789.4444,17789.4444,,53061.0,2.98,33.52640244247187,12260 42nd St NE,St. Michael,MN,55376.0,45.212165999999996,-93.63693,433846.14,255951.69600000003,177894.44400000005
1841,2155.0,2120.0,369,Blue Coffee_126,,,2251.0,Denesik-Rippin,2021-04-28 21:51:48.979637,2021-04-28 21:52:02.967076,2.0,5,False,True,5,460.0,3985.0,0.13,,5,396060.0,16800.0,5,0.0,0.0,,,,,,5,5,0.0,0.0,,0.0,,,,,,,,,716452.2,716452.2,0.0
1841,2288.0,2253.0,369,Blue Coffee_126,,,2251.0,Denesik-Rippin,2021-04-28 21:56:23.30746,2021-04-28 21:56:42.062539,2.0,5,False,True,5,460.0,3985.0,0.13,,5,396060.0,16800.0,5,0.0,0.0,,,,,,5,5,0.0,0.0,,0.0,,,,,,,,,716452.2,716452.2,0.0
1848,2179.0,2144.0,193,JW Marriott,32.0,Lodging (Hotels/Motels),2251.0,Greenholt-Mraz,2020-03-22 02:52:10.916975,2020-03-22 02:52:19.841528,2.0,5,False,True,1,182.0,5840.0,0.11,,1,6968.0,14571.428571428572,1,585.0,585.0,117.0,30.0,2049840.0,42.80821917808219,702.0,5,5,16998.707000000002,16998.707000000002,,41880.36804,2.46,40.58872401447025,1740 Ocean Avenue,Santa Monica,CA,90401.0,34.008762,-118.49218,267247.16,112713.46,154533.69999999995
1854,2074.0,2039.0,157,Foxwarren Arena,,,2251.0,Conn Inc,2020-03-22 03:03:36.097618,2020-03-22 03:03:42.878017,2.0,5,False,True,8,64.0,2000.0,0.081,,8,133696.0,14750.0,8,214.0,214.0,97.0,966.0,16536000.0,375.0,8268.0,15,15,3304.638,3304.638,,14818.340000000006,4.48,22.30099997705545,,,,,,,57334.0,16536.0,40798.0
1856,2420.0,2385.0,378,Bluescope -Jackson,,,,Daugherty-Dickens,2020-03-22 01:22:53.88125,2020-03-22 01:23:31.70373,2.0,5,False,True,10,20368.0,4237.0,0.8,,10,42376160.0,16947.368421052633,10,4905.0,4905.0,650.0,1668.0,418374544.0,1276.1013673640234,65998.0,49,49,91739.78242,91739.78242,,226993.32,2.47,40.415190376527384,,,,,,,1325654.2859999998,491656.26399999997,833998.0220000001
1857,2131.0,2096.0,349,North Lyon USD 251,53.0,School / University,,Huel LLC,2020-03-22 01:20:33.507339,2020-03-22 01:22:53.59549,2.0,5,False,True,23,196214.0,2218.0,0.1106,,23,431995568.0,18000.0,23,61909.0,126319.0,2145.0,3005.0,77791504.0,6160.272994763545,44533.0,199,381,7567.125921600003,7567.125921600003,,54411.39000000002,7.19,13.907246114462426,614 Main St,Americus,KS,66835.0,38.506454,-96.262474,162794.536,92486.98,70307.556
1863,2082.0,2047.0,369,Audi Milwaukee,1.0,Auto Related,2251.0,Denesik-Rippin,2020-04-03 20:45:58.603934,2020-04-03 20:46:00.025479,2.0,5,False,True,1,1.0,4380.0,0.13,,1,458.0,10000.0,1,50.0,50.0,50.0,150.0,32850000.0,11.415525114155251,7500.0,1,1,8768.76,8768.76,,15716.0,1.79,55.7951132603716,10606 W. Arthur Ave,Milwaukee,WI,53227.0,42.99989,-88.04455,100302.0,32850.0,67452.0
1864,2368.0,2333.0,156,Demo Project,,,,Hegmann and Sons,2020-03-22 01:59:03.699586,2020-03-22 01:59:07.811217,2.0,5,False,True,1,12.0,,2.0,,1,756.0,25666.66666666667,1,9.0,9.0,3.0,30.0,0.0,0.0,30.0,6,6,0.0,0.0,,18.6,,0.0,,,,,,,0.0,0.0,0.0
1878,2092.0,2057.0,369,Andrew Toyota,,,2251.0,Denesik-Rippin,2020-04-03 20:46:51.963936,2020-04-03 20:46:57.529148,2.0,5,False,True,1,126.0,4015.0,0.13,,1,23364.0,19428.571428571428,1,4.0,4.0,2.0,40.0,175200.0,22.831050228310502,40.0,2,2,43093.140999999996,43093.140999999996,,84807.59673600004,1.97,50.81283123037416,1620 W Silver Spring Dr,Glendale,WI,53209.0,43.11976,-87.930626,502107.14,170621.44,331485.7
1881,2108.0,2073.0,115,"The Insurance Center - Eau Claire, WI",,,2228.0,Runolfsson and Sons,2020-03-22 02:37:48.290252,2020-03-22 02:38:04.008574,2.0,5,False,True,3,93.0,2340.0,0.13,,3,21483.0,24000.0,3,3299.0,6598.0,240.0,586.0,9448920.0,747.8632478632477,4038.0,35,70,2684.8692,2684.8692,,4785.499999999989,1.78,56.10425660850499,,,,,,,30101.76,9448.92,20652.84
1885,2114.0,2079.0,371,Demo-The Atriums,37.0,Multi-Family (Common Areas),,Gibson-Kilback,2020-04-13 17:39:10.95502,2020-04-13 17:39:12.5861,2.0,5,False,True,1,6.0,,0.09,,1,482.0,16333.33333333333,1,1.0,1.0,1.0,9.0,0.0,0.0,9.0,1,1,0.0,0.0,,2.418160000000004,,0.0,107th & Metcalf,Overland Park,KS,66207.0,39.02315,-94.669464,0.0,0.0,0.0
1888,2121.0,2086.0,370,IceBox,,,2251.0,"Zulauf, Jones and Schowalter",2020-03-21 16:16:56.25825,2020-03-21 16:17:03.192102,2.0,5,False,True,4,234.0,3380.0,0.13,,4,99504.0,17230.76923076923,4,435.0,1686.0,609.0,107.0,38759760.0,151.44230769230768,12852.0,10,27,12125.682400000005,12125.682400000005,2182.0,23837.289436363662,1.97,50.86854540391803,3993 Tradeport Blvd,Atlanta,GA,30354.0,33.645733,-84.397,142140.44,48865.96,93274.48
1903,2183.0,2148.0,276,Blue Plate Coffee_8,,,2239.0,Maggio Inc,2020-03-22 00:24:59.26144,2020-03-22 00:25:22.027424,2.0,5,False,True,2,1725.0,3435.2,0.076,,2,584890.0,12066.66666666667,2,0.0,0.0,,,,,,2,2,23792.805936,23953.3726541016,17100.0,71192.0,2.97,33.646157790343864,2010 N. Memorial Drive ,Tulsa,OK,74115.0,36.181465,-95.88714,498061.66799999995,184998.432,313063.23600000003
1903,2184.0,2149.0,276,Blue Plate Coffee_8,,,2239.0,Maggio Inc,2020-03-22 00:26:08.669428,2020-03-22 00:26:18.893958,2.0,5,False,True,2,1725.0,3435.2,0.076,,2,584890.0,12066.66666666667,2,0.0,0.0,,,,,,2,2,18747.663887999995,18908.2306061016,12000.0,190900.0,,9.904782926192562,2010 N. Memorial Drive ,Tulsa,OK,74115.0,36.181465,-95.88714,409182.708,162502.92,246679.788
1904,2202.0,2167.0,378,Bluescope - St Joseph,,,,Daugherty-Dickens,2021-04-28 21:52:17.023096,2021-04-28 21:53:07.776954,2.0,5,False,True,1,34304.0,5070.25,0.08,,1,5056624.0,22468.75,1,0.0,0.0,,,,,,1,1,0.0,0.0,,0.0,,,,,,,,,912955.554,912955.554,0.0
1904,2422.0,2387.0,378,Bluescope - St Joseph,,,,Daugherty-Dickens,2020-03-22 01:19:23.588557,2020-03-22 01:20:33.151389,2.0,5,False,True,14,34304.0,5070.25,0.08,,14,70792736.0,22468.75,14,33920.0,33920.0,931.0,4515.0,233510868.0,2363.351667358516,50213.0,112,112,51202.46256,85487.06256,,236803.46,2.77,36.100427992057206,,,,,,,912955.554,272924.772,640030.782
1905,2133.0,2098.0,276,Hungry Shakes_52,,,2239.0,Maggio Inc,2020-03-22 00:17:52.207603,2020-03-22 00:17:53.981156,2.0,5,False,True,1,1.0,1560.0,0.08,,1,138.0,24000.0,1,50.0,50.0,50.0,40.0,3120000.0,32.05128205128205,2000.0,1,1,611.52,611.52,,0.0,0.0,inf,,,,,,,10764.0,3120.0,7644.0
1908,2134.0,2099.0,19,Sweet Pizza_63,,,2336.0,"Blanda, Stiedemann and Kiehn",2020-03-22 02:56:20.043489,2020-03-22 02:56:21.210859,2.0,5,False,True,1,1.0,,,,1,60.0,1000.0,1,20.0,20.0,20.0,4.0,0.0,0.0,80.0,1,1,0.0,0.0,,91.4,,0.0,,,,,,,0.0,0.0,0.0
1909,2141.0,2106.0,371,PINNACLE RIDGE,,,,Gibson-Kilback,2020-04-13 17:39:00.48422,2020-04-13 17:39:10.232446,2.0,5,False,True,1,1330.0,4380.142857142857,0.083,,1,107331.0,5700.0,1,1716.0,3432.0,312.0,99.0,10669680.0,122.63535551206785,2808.0,11,22,2763.63108,2763.63108,,3273.3195,1.18,84.4290048679941,400 South Rogers Road,Olathe,KS,66062.0,38.878085999999996,-94.79196999999999,120918.7,87621.94,33296.759999999995
1925,7844.0,7840.0,372,Port City Group   ,34.0,Manufacturing Facility,2239.0,Kub Group,2020-08-26 14:24:03.857944,2020-08-26 14:24:07.074976,2.0,5,False,True,3,25.0,8760.0,0.135,,3,23355.0,18400.0,3,944.0,944.0,742.0,390.0,713064000.0,45.662100456621005,81400.0,4,4,121050.936,178790.28600000005,,289950.878,1.62,61.66226749622052,2121 Latimer Drive ,muskegon,MI,49442.0,43.213229999999996,-86.19107,1817857.68,921184.08,896673.6
1925,8369.0,8365.0,372,Port City Group   ,34.0,Manufacturing Facility,2239.0,Kub Group,2020-08-26 14:32:09.934721,2020-08-26 14:32:15.801463,2.0,5,False,True,1,25.0,8760.0,0.135,,1,7785.0,18400.0,1,360.0,360.0,360.0,150.0,473040000.0,11.415525114155251,54000.0,1,1,85572.936,129591.936,,39118.751999999986,0.3,331.278298448785,2121 Latimer Drive ,muskegon,MI,49442.0,43.213229999999996,-86.19107,1817857.68,1183984.08,633873.6
1928,2164.0,2129.0,372,Dakota ,34.0,Manufacturing Facility,2239.0,Kub Group,2020-03-22 02:36:27.155891,2020-03-22 02:36:35.680547,2.0,5,False,True,5,63.0,6041.666666666665,0.1275,,5,151425.0,17428.571428571428,5,3343.0,3343.0,1253.0,1250.0,882778000.0,151.53779821787867,144010.0,14,14,167828.47312500002,197436.723125,,567576.3599999996,2.87,34.78593138110969,16150 Grove Road,Lansing,MI,48906.0,42.7824,-84.6235,2242813.5,926511.75,1316301.75
1928,2189.0,2154.0,372,Dakota ,34.0,Manufacturing Facility,2239.0,Kub Group,2020-03-22 02:36:16.302277,2020-03-22 02:36:26.938409,2.0,5,False,True,1,63.0,6041.666666666665,0.1275,,1,30285.0,17428.571428571428,1,0.0,0.0,,,,,,1,1,121825.21725000002,142711.46725000002,,203769.52,1.43,70.03572823354544,16150 Grove Road,Lansing,MI,48906.0,42.7824,-84.6235,2242813.5,1287321.6,955491.9
1930,2246.0,2211.0,369,North Shore Cinema ,,,2251.0,Denesik-Rippin,2020-04-03 20:42:00.669955,2020-04-03 20:42:22.166306,2.0,5,False,True,11,572.0,5840.0,0.13,,11,675664.0,13384.615384615383,11,7116.0,7116.0,697.0,1638.0,107854580.0,543.3789954337899,14965.0,78,78,50378.9936,50378.9936,,51603.607104,1.02,97.6268839084602,11700 N Port Washington Rd,Mequon,WI,53092.0,43.229137,-87.92390999999998,515394.6,127863.88,387530.72
1931,2256.0,2221.0,369,John Amato Ford,1.0,Auto Related,2251.0,Denesik-Rippin,2020-04-03 20:42:28.883302,2020-04-03 20:42:33.724027,2.0,5,False,True,2,216.0,4015.0,0.13,,2,66960.0,17083.333333333332,2,110.0,110.0,38.0,240.0,7752600.0,68.49315068493149,1770.0,6,6,20321.0319,20321.0319,,48739.553088,2.4,41.693102649731046,1015 Main St,Mukwonago,WI,53149.0,42.850547999999996,-88.33544,245276.35,88960.72,156315.63
1933,2172.0,2137.0,276,FHD Steakhouse_144,,,2239.0,Maggio Inc,2020-03-22 00:32:39.050397,2020-03-22 00:32:47.235098,2.0,5,False,True,8,216.0,4030.0,0.08,,8,130560.0,23111.111111111117,8,1186.0,1186.0,208.0,527.0,46144540.0,162.54578754578753,8597.0,16,16,5530.345600000002,5530.345600000002,,13824.0,2.5,40.00539351851853,,,,,,,115393.46,46264.14,69129.32
1934,2173.0,2138.0,302,Belly House_333,,,,Donnelly-Feeney,2020-03-22 02:52:20.072564,2020-03-22 02:52:27.032298,2.0,5,False,True,5,60.0,5685.333333333332,0.1,,5,33420.0,24000.0,5,563.0,2729.0,1423.0,106.0,170732432.0,85.66086691086691,22490.0,7,26,19331.5928,19331.5928,,12947.0,0.67,149.31329883370663,,,,,,,364048.36,170732.432,193315.928
1937,2176.0,2141.0,276,7383 Pub_191,,,2239.0,Maggio Inc,2020-03-22 00:32:11.172197,2020-03-22 00:32:19.590395,2.0,5,False,True,2,4.0,3996.0,0.08,,2,1572.0,15000.0,2,4.0,4.0,4.0,108.0,1006992.0,25.02502502502503,252.0,2,2,345.25440000000015,345.25440000000015,,1900.0,5.5,18.17128421052632,702 Fir Street,Perry,OK,73077.0,36.289494,-97.28828,5922.071999999999,1606.392,4315.68
1940,2235.0,2200.0,193,Horizon Management - Del Rey Terrace,37.0,Multi-Family (Common Areas),2251.0,Greenholt-Mraz,2020-03-22 02:32:12.419985,2020-03-22 02:33:09.635367,2.0,5,False,True,4,3640.0,4783.75,0.16,,4,917540.0,14000.0,4,1686.0,3374.0,369.0,239.0,46667805.0,115.29680365296804,5495.0,17,34,15592.551359999998,15592.551359999998,,10694.8918,0.69,145.79438157569763,4060 Glencoe Avenue,Marina del Rey,CA,90292.0,33.990532,-118.44315,205826.41,108372.964,97453.446
1941,2194.0,2159.0,102,Edison Lithograph,34.0,Manufacturing Facility,2249.0,"Collier, Stroman and Auer",2021-04-28 21:52:16.471451,2021-04-28 21:52:29.810223,2.0,5,False,True,5,1040.0,5512.0,0.16,,5,544400.0,19538.46153846153,5,0.0,0.0,,,,,,5,5,1.4210854715202e-14,1.4210854715202e-14,,0.0,,inf,,,,,,,293293.52,293293.52,0.0
1941,2262.0,2227.0,102,Edison Lithograph,34.0,Manufacturing Facility,2249.0,"Collier, Stroman and Auer",2020-03-22 02:43:17.122549,2020-03-22 02:44:05.818469,2.0,5,False,True,9,1040.0,5512.0,0.16,,9,979920.0,19538.46153846153,9,3260.0,3824.0,449.0,2024.0,145031744.0,344.7024673439768,26312.0,41,47,23676.02432,32661.02432,,10124.0,0.31,322.60988067957334,,,,,,,293293.52,145318.36800000002,147975.15200000006
1941,2278.0,2243.0,102,Edison Lithograph,34.0,Manufacturing Facility,2249.0,"Collier, Stroman and Auer",2020-03-22 02:42:02.485635,2020-03-22 02:42:47.261548,2.0,5,False,True,8,1040.0,5512.0,0.16,,8,871040.0,19538.46153846153,8,2195.0,2759.0,378.0,1124.0,121550624.0,208.6357039187228,22052.0,26,32,20419.97568,27724.97568,,6616.5,0.24,419.027819542054,,,,,,,293293.52,165668.672,127624.84800000006
1946,2186.0,2151.0,20,Idaho Youth Ranch,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 02:50:35.840818,2020-03-22 02:50:39.110503,2.0,5,False,True,2,24.0,2210.0,0.05,,2,3792.0,24000.0,2,2044.0,4088.0,2044.0,24.0,51018240.0,48.07692307692307,24528.0,3,5,8279.18,8279.18,,40295.22560000001,4.87,20.546305118589533,5465 W Irving St,Boise,ID,83706.0,43.614940000000004,-116.24940500000001,266134.96,100551.36,165583.60000000006
1947,2187.0,2152.0,376,Job One,,,,"Farrell, Dach and Carter",2020-03-22 02:49:18.893561,2020-03-22 02:49:33.496491,2.0,5,False,True,14,280.0,3380.0,0.113,,14,508760.0,15857.142857142857,14,1624.0,5305.0,1466.0,694.0,67537600.0,741.7582417582418,21352.0,24,44,12649.323960000002,14399.323960000002,7050.0,55079.4725,3.83,26.14281384049203,1085 S Yuma Ave,Independence,MO,64056.0,39.094055,-94.36263000000001,189961.72,78020.8,111940.92
1947,2241.0,2206.0,376,Job One,,,,"Farrell, Dach and Carter",2021-04-28 21:54:09.285385,2021-04-28 21:54:21.794123,2.0,5,False,True,14,280.0,3380.0,0.113,,14,508760.0,15857.142857142857,14,0.0,0.0,,,,,,14,21,1.13686837721616e-13,1.13686837721616e-13,7050.0,22988.06,,4.945473333618233e-16,1085 S Yuma Ave,Independence,MO,64056.0,39.094055,-94.36263000000001,189961.72,189961.72,0.0
1949,2190.0,2155.0,370,ControlledMotors,,,2251.0,"Zulauf, Jones and Schowalter",2020-03-21 16:18:01.113354,2020-03-21 16:18:03.624831,2.0,5,False,True,3,6.0,4172.0,0.14,,3,1836.0,32666.66666666667,3,44.0,121.0,121.0,24.0,4956336.0,35.95397890699904,1188.0,3,10,1272.12624,2289.8272320000005,500.0,2001.09,0.87,114.4289977962011,,,,,,,14042.952,4956.335999999999,9086.615999999998
1951,2193.0,2158.0,370,Pennant Park - Rubenstein Partners,,,2251.0,"Zulauf, Jones and Schowalter",2020-03-21 16:14:41.805261,2020-03-21 16:14:44.244242,2.0,5,False,True,3,3.0,4162.0,0.13,,3,681.0,16666.666666666668,3,9646.0,27045.0,27045.0,36.0,1347597332.0,36.04036520903412,323786.0,3,6,334981.60826,391843.27842666657,81732.0,626843.1920175441,1.6,62.51057416217415,,,,,,,3924378.934,1347597.332,2576781.602
1956,2214.0,2179.0,369,John Amato Nissan,1.0,Auto Related,2251.0,Denesik-Rippin,2021-04-28 21:52:30.946701,2021-04-28 21:52:40.040445,2.0,5,False,True,8,264.0,3802.5,0.13,,8,325776.0,21333.33333333333,8,0.0,0.0,,,,,,8,8,0.0,0.0,,300.0,,0.0,5200 N Port Washington Rd,Glendale,WI,53217.0,43.112007,-87.91603,332689.5,332689.5,0.0
1956,2254.0,2219.0,369,John Amato Nissan,1.0,Auto Related,2251.0,Denesik-Rippin,2021-04-28 21:54:30.208153,2021-04-28 21:54:39.45829,2.0,5,False,True,8,264.0,3802.5,0.13,,8,325776.0,21333.33333333333,8,0.0,0.0,,,,,,8,8,0.0,0.0,,300.0,,0.0,5200 N Port Washington Rd,Glendale,WI,53217.0,43.112007,-87.91603,332689.5,332689.5,0.0
1956,2255.0,2220.0,369,John Amato Nissan,1.0,Auto Related,2251.0,Denesik-Rippin,2020-04-03 20:43:03.74029,2020-04-03 20:43:11.477743,2.0,5,False,True,8,264.0,3802.5,0.13,,8,325776.0,21333.33333333333,8,1207.0,1207.0,367.0,1269.0,80472960.0,254.6296296296296,18628.0,22,22,26510.7492,26510.7492,,75025.74100000001,2.83,35.33553797222742,5200 N Port Washington Rd,Glendale,WI,53217.0,43.112007,-87.91603,332689.5,128760.66,203928.84
1957,2203.0,2168.0,302,State Fair Eco Building,,,,Donnelly-Feeney,2020-03-22 02:50:28.416645,2020-03-22 02:50:35.69995,2.0,5,False,True,3,3.0,8760.0,0.1,,3,1929.0,19333.33333333333,3,151.0,290.0,290.0,141.0,124987680.0,20.54794520547945,14268.0,3,8,30535.608,30535.608,,13610.0,0.45,224.3615576781778,1265 Snelling Ave N,St. Paul,MN,55108.0,44.978115,-93.17543,430343.76,124987.68,305356.08
1958,2204.0,2169.0,370,Gourmet Foods International,,,2251.0,"Zulauf, Jones and Schowalter",2020-03-21 16:17:24.298126,2020-03-21 16:17:26.626385,2.0,5,False,True,2,4.0,8760.0,0.14,,2,1812.0,24000.0,2,1435.0,3145.0,3145.0,117.0,803116800.0,11.415525114155251,91680.0,2,4,244188.504,255149.454,,251814.695,0.99,101.32429086396247,,,,,,,2547320.4,803116.8,1744203.6
1959,2308.0,2273.0,349,"Madrag #42 Miami, FL",,,,Huel LLC,2020-03-22 01:17:56.291708,2020-03-22 01:18:04.114977,2.0,5,False,True,7,70.0,4212.0,0.15,,7,23940.0,20714.285714285714,7,979.0,979.0,256.0,246.8,19076148.0,193.49477682811016,4529.0,13,13,7642.2527999999975,7642.2527999999975,,9900.84,1.3,77.18792344891949,,,,,,,70024.5,19076.148,50948.352
1961,2311.0,2276.0,349,"Madrag #47 Hialeah, FL",,,,Huel LLC,2020-03-22 01:17:48.093063,2020-03-22 01:17:56.110418,2.0,5,False,True,8,64.0,4212.0,0.15,,8,27520.0,18750.0,8,703.0,703.0,181.0,501.0,27618084.0,243.35232668566002,6557.0,15,15,5077.7766,5077.7766,,12363.41,2.43,41.0710038735268,,,,,,,61469.928,27618.084,33851.844
1962,2312.0,2277.0,349,"Madrag #55 Hollywood, FL",,,,Huel LLC,2020-03-22 01:17:41.39015,2020-03-22 01:17:47.943098,2.0,5,False,True,5,35.0,4212.0,0.15,,5,9345.0,13400.0,5,648.0,648.0,219.0,290.0,32293404.0,142.4501424501425,7667.0,10,10,6757.7328,6757.7328,,14130.67,2.09,47.82315912833575,,,,,,,77344.95599999999,32293.404,45051.55200000001
